[2024-10-30 10:56:30] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-10-30 10:56:30] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, create_zip_archive, wrapup
[2024-10-30 10:56:30] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-10-30 10:56:31] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-10-30 10:56:31] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-10-30 10:56:31] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-10-30 10:56:31] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\Christmas/wp-content/uploads\simply-static\temp-files/simply-static-1-1730285790\
[2024-10-30 10:56:31] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/Christmas/
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-30 10:56:48] [class-ss-page.php:119] Checking Content Identical:048707bc52ac4b6563aaa383bfe8660a0ddc908c===. Value: FALSE
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Christmas/wp-content/plugins/elementor/assets/lib/font-awesome/js/brands.js
[2024-10-30 10:56:48] [class-ss-task.php:58] [PAGES STATUS] Remaining:20; Total: 638
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\chaitali\AppData\Local\Temp/672210f02cd9c-2RvqY7.tmp
[2024-10-30 10:56:48] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Christmas/wp-content/plugins/elementor/assets/lib/font-awesome/js/brands.js?simply_static_page=181
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Christmas/wp-content/plugins/elementor/assets/lib/font-awesome/js/brands.js?simply_static_page=181
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:103] Filesize: 6410 bytes
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/js/brands.js
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\chaitali\AppData\Local\Temp/672210f02cd9c-2RvqY7.tmp to C:\xampp\htdocs\Christmas/wp-content/uploads\simply-static\temp-files/simply-static-1-1730285790/wp-content/plugins/elementor/assets/lib/font-awesome/js/brands.js
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-30 10:56:48] [class-ss-page.php:119] Checking Content Identical:05b3cf5af0341644a879e642584130040c9b10be===. Value: FALSE
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Christmas/wp-content/plugins/elementor/assets/lib/font-awesome/js/regular.js
[2024-10-30 10:56:48] [class-ss-task.php:58] [PAGES STATUS] Remaining:19; Total: 638
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\chaitali\AppData\Local\Temp/672210f03335e-qNbLxc.tmp
[2024-10-30 10:56:48] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Christmas/wp-content/plugins/elementor/assets/lib/font-awesome/js/regular.js?simply_static_page=182
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Christmas/wp-content/plugins/elementor/assets/lib/font-awesome/js/regular.js?simply_static_page=182
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:103] Filesize: 2264 bytes
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/js/regular.js
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\chaitali\AppData\Local\Temp/672210f03335e-qNbLxc.tmp to C:\xampp\htdocs\Christmas/wp-content/uploads\simply-static\temp-files/simply-static-1-1730285790/wp-content/plugins/elementor/assets/lib/font-awesome/js/regular.js
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-30 10:56:48] [class-ss-page.php:119] Checking Content Identical:e5d9f89aa50bc1c03f204fd887334d22e9906c51===. Value: FALSE
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Christmas/wp-content/plugins/elementor/assets/lib/font-awesome/js/solid.js
[2024-10-30 10:56:48] [class-ss-task.php:58] [PAGES STATUS] Remaining:18; Total: 638
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\chaitali\AppData\Local\Temp/672210f039d9b-ec2ZtM.tmp
[2024-10-30 10:56:48] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Christmas/wp-content/plugins/elementor/assets/lib/font-awesome/js/solid.js?simply_static_page=183
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Christmas/wp-content/plugins/elementor/assets/lib/font-awesome/js/solid.js?simply_static_page=183
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:103] Filesize: 14604 bytes
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/js/solid.js
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\chaitali\AppData\Local\Temp/672210f039d9b-ec2ZtM.tmp to C:\xampp\htdocs\Christmas/wp-content/uploads\simply-static\temp-files/simply-static-1-1730285790/wp-content/plugins/elementor/assets/lib/font-awesome/js/solid.js
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-30 10:56:48] [class-ss-page.php:119] Checking Content Identical:a018ff5acb363f885ce5c4776d9f783ae63da056===. Value: FALSE
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Christmas/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.js
[2024-10-30 10:56:48] [class-ss-task.php:58] [PAGES STATUS] Remaining:17; Total: 638
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\chaitali\AppData\Local\Temp/672210f040b63-EpJeEa.tmp
[2024-10-30 10:56:48] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Christmas/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.js?simply_static_page=184
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Christmas/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.js?simply_static_page=184
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:103] Filesize: 17459 bytes
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.js
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\chaitali\AppData\Local\Temp/672210f040b63-EpJeEa.tmp to C:\xampp\htdocs\Christmas/wp-content/uploads\simply-static\temp-files/simply-static-1-1730285790/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.js
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-30 10:56:48] [class-ss-page.php:119] Checking Content Identical:1f89af4405fc519ae14d64b5c75b73fb6b30b3f5===. Value: FALSE
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Christmas/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js
[2024-10-30 10:56:48] [class-ss-task.php:58] [PAGES STATUS] Remaining:16; Total: 638
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\chaitali\AppData\Local\Temp/672210f04d8b7-WNhf96.tmp
[2024-10-30 10:56:48] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Christmas/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js?simply_static_page=185
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Christmas/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js?simply_static_page=185
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:103] Filesize: 15073 bytes
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\chaitali\AppData\Local\Temp/672210f04d8b7-WNhf96.tmp to C:\xampp\htdocs\Christmas/wp-content/uploads\simply-static\temp-files/simply-static-1-1730285790/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-30 10:56:48] [class-ss-page.php:119] Checking Content Identical:9d406018e5be8d46b89809d38eb6cea4f8bf62a2===. Value: FALSE
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Christmas/wp-content/plugins/elementor/assets/lib/font-awesome/json/brands.json
[2024-10-30 10:56:48] [class-ss-task.php:58] [PAGES STATUS] Remaining:15; Total: 638
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\chaitali\AppData\Local\Temp/672210f059830-9SyEHV.tmp
[2024-10-30 10:56:48] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Christmas/wp-content/plugins/elementor/assets/lib/font-awesome/json/brands.json?simply_static_page=186
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Christmas/wp-content/plugins/elementor/assets/lib/font-awesome/json/brands.json?simply_static_page=186
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:103] Filesize: 453081 bytes
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/json
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/json/brands.json
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\chaitali\AppData\Local\Temp/672210f059830-9SyEHV.tmp to C:\xampp\htdocs\Christmas/wp-content/uploads\simply-static\temp-files/simply-static-1-1730285790/wp-content/plugins/elementor/assets/lib/font-awesome/json/brands.json
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-30 10:56:48] [class-ss-page.php:119] Checking Content Identical:504fcef2a11008e994f2add8c308fc90a8584380===. Value: FALSE
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Christmas/wp-content/plugins/elementor/assets/lib/font-awesome/json/regular.json
[2024-10-30 10:56:48] [class-ss-task.php:58] [PAGES STATUS] Remaining:14; Total: 638
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\chaitali\AppData\Local\Temp/672210f0625e5-4BPjEA.tmp
[2024-10-30 10:56:48] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Christmas/wp-content/plugins/elementor/assets/lib/font-awesome/json/regular.json?simply_static_page=187
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Christmas/wp-content/plugins/elementor/assets/lib/font-awesome/json/regular.json?simply_static_page=187
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:103] Filesize: 103029 bytes
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/json
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/json/regular.json
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\chaitali\AppData\Local\Temp/672210f0625e5-4BPjEA.tmp to C:\xampp\htdocs\Christmas/wp-content/uploads\simply-static\temp-files/simply-static-1-1730285790/wp-content/plugins/elementor/assets/lib/font-awesome/json/regular.json
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-30 10:56:48] [class-ss-page.php:119] Checking Content Identical:6467cfe95efcb777ee307b04b766559e39c07fd2===. Value: FALSE
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Christmas/wp-content/plugins/elementor/assets/lib/font-awesome/json/solid.json
[2024-10-30 10:56:48] [class-ss-task.php:58] [PAGES STATUS] Remaining:13; Total: 638
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\chaitali\AppData\Local\Temp/672210f066e04-bI2Z8r.tmp
[2024-10-30 10:56:48] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Christmas/wp-content/plugins/elementor/assets/lib/font-awesome/json/solid.json?simply_static_page=188
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Christmas/wp-content/plugins/elementor/assets/lib/font-awesome/json/solid.json?simply_static_page=188
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:103] Filesize: 612560 bytes
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/json
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/json/solid.json
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\chaitali\AppData\Local\Temp/672210f066e04-bI2Z8r.tmp to C:\xampp\htdocs\Christmas/wp-content/uploads\simply-static\temp-files/simply-static-1-1730285790/wp-content/plugins/elementor/assets/lib/font-awesome/json/solid.json
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-30 10:56:48] [class-ss-page.php:119] Checking Content Identical:2704817397d39630755b811dc145cd5f1ed5914b===. Value: FALSE
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Christmas/wp-content/plugins/elementor/assets/lib/font-awesome/migration/mapping.js
[2024-10-30 10:56:48] [class-ss-task.php:58] [PAGES STATUS] Remaining:12; Total: 638
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\chaitali\AppData\Local\Temp/672210f06f5ff-F2auKI.tmp
[2024-10-30 10:56:48] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Christmas/wp-content/plugins/elementor/assets/lib/font-awesome/migration/mapping.js?simply_static_page=189
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Christmas/wp-content/plugins/elementor/assets/lib/font-awesome/migration/mapping.js?simply_static_page=189
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:103] Filesize: 41049 bytes
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/migration/mapping.js
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\chaitali\AppData\Local\Temp/672210f06f5ff-F2auKI.tmp to C:\xampp\htdocs\Christmas/wp-content/uploads\simply-static\temp-files/simply-static-1-1730285790/wp-content/plugins/elementor/assets/lib/font-awesome/migration/mapping.js
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-30 10:56:48] [class-ss-page.php:119] Checking Content Identical:972cf6c8864aabbffa2445854a44d1898dbf842e===. Value: FALSE
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:72] URL: http://localhost/Christmas/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot
[2024-10-30 10:56:48] [class-ss-task.php:58] [PAGES STATUS] Remaining:11; Total: 638
[2024-10-30 10:56:48] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\chaitali\AppData\Local\Temp/672210f07648c-WvmW9S.tmp
[2024-10-30 10:56:48] [class-ss-page-handler.php:38] URL Prepared:http://localhost/Christmas/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?simply_static_page=190
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/Christmas/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?simply_static_page=190
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:103] Filesize: 151556 bytes
[2024-10-30 10:56:48] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/vnd.ms-fontobject
